Remove Outlier,Estimate,Error Method,Same class,Cutoff,Precision,Recall,F1
TRUE,exact,mean_err,FALSE,0.28,0.54,0.43,0.48
TRUE,exact,mean_err,FALSE,0.3,0.75,0.51,0.61
TRUE,exact,mean_err,FALSE,0.32,0.69,0.49,0.57
TRUE,exact,mean_err,FALSE,0.34,0.69,0.49,0.57
TRUE,exact,mean_err,FALSE,0.36,0.69,0.49,0.57
TRUE,exact,mean_err,FALSE,0.38,0.6,0.45,0.52
TRUE,exact,mean_err,FALSE,0.4,0.69,0.49,0.57
TRUE,exact,mean_err,FALSE,0.42,0.6,0.45,0.52
TRUE,exact,mean_err,FALSE,0.44,0.6,0.45,0.52
TRUE,exact,mean_err,FALSE,0.46,0.6,0.45,0.52
TRUE,exact,mean_err,FALSE,0.48,0.6,0.45,0.52
TRUE,exact,mean_err,FALSE,0.5,0.56,0.44,0.49
TRUE,exact,mean_err,FALSE,0.52,0.6,0.45,0.52
TRUE,exact,mean_err,FALSE,0.54,0.6,0.45,0.52
TRUE,exact,mean_err,FALSE,0.56,0.6,0.45,0.52
TRUE,exact,mean_err,FALSE,0.58,0.6,0.45,0.52
TRUE,exact,mean_err,FALSE,0.6,0.6,0.45,0.52
TRUE,exact,mean_err,FALSE,0.62,0.6,0.45,0.52
TRUE,exact,mean_err,FALSE,0.64,0.6,0.45,0.52
TRUE,exact,mean_err,FALSE,0.66,0.6,0.45,0.52
TRUE,exact,mean_err,FALSE,0.68,0.6,0.45,0.52
TRUE,exact,mean_err,FALSE,0.7,0.6,0.45,0.52
TRUE,exact,mean_err,FALSE,0.72,0.6,0.45,0.52
TRUE,exact,mean_err,FALSE,0.74,0.6,0.45,0.52
TRUE,exact,mean_err,FALSE,0.76,0.6,0.45,0.52
TRUE,exact,mean_err,FALSE,0.78,0.6,0.45,0.52
TRUE,exact,mean_err,FALSE,0.8,0.6,0.45,0.52
TRUE,exact,mean_err,FALSE,0.82,0.6,0.45,0.52
TRUE,exact,mean_err,FALSE,0.84,0.6,0.45,0.52
TRUE,exact,mean_err,FALSE,0.86,0.6,0.45,0.52
TRUE,exact,mean_err,FALSE,0.88,0.6,0.45,0.52
TRUE,exact,mean_err,FALSE,0.9,0.6,0.45,0.52
TRUE,exact,mean_err,FALSE,0.92,0.6,0.45,0.52
TRUE,exact,mean_err,FALSE,0.94,0.6,0.45,0.52
TRUE,exact,mean_err,FALSE,0.96,0.6,0.45,0.52
TRUE,exact,mean_err,FALSE,0.98,0.6,0.45,0.52
TRUE,exact,mean_sq_err,FALSE,0.02,0.6,0.45,0.52
TRUE,exact,mean_sq_err,FALSE,0.04,0.65,0.47,0.54
TRUE,exact,mean_sq_err,FALSE,0.06,0.65,0.47,0.54
TRUE,exact,mean_sq_err,FALSE,0.08,0.65,0.47,0.54
TRUE,exact,mean_sq_err,FALSE,0.1,0.65,0.47,0.54
TRUE,exact,mean_sq_err,FALSE,0.12,0.58,0.44,0.5
TRUE,exact,mean_sq_err,FALSE,0.14,0.58,0.44,0.5
TRUE,exact,mean_sq_err,FALSE,0.16,0.58,0.44,0.5
TRUE,exact,mean_sq_err,FALSE,0.18,0.58,0.44,0.5
TRUE,exact,mean_sq_err,FALSE,0.2,0.65,0.47,0.54
TRUE,exact,mean_sq_err,FALSE,0.22,0.67,0.48,0.56
TRUE,exact,mean_sq_err,FALSE,0.24,0.52,0.42,0.46
TRUE,exact,mean_sq_err,FALSE,0.26,0.52,0.42,0.46
TRUE,exact,mean_sq_err,FALSE,0.28,0.52,0.42,0.46
TRUE,exact,mean_sq_err,FALSE,0.3,0.52,0.42,0.46
TRUE,exact,mean_sq_err,FALSE,0.32,0.54,0.43,0.48
TRUE,exact,mean_sq_err,FALSE,0.34,0.56,0.44,0.49
TRUE,exact,mean_sq_err,FALSE,0.36,0.56,0.44,0.49
TRUE,exact,mean_sq_err,FALSE,0.38,0.56,0.44,0.49
TRUE,exact,mean_sq_err,FALSE,0.4,0.56,0.44,0.49
TRUE,exact,mean_sq_err,FALSE,0.42,0.56,0.44,0.49
TRUE,exact,mean_sq_err,FALSE,0.44,0.56,0.44,0.49
TRUE,exact,mean_sq_err,FALSE,0.46,0.56,0.44,0.49
TRUE,exact,mean_sq_err,FALSE,0.48,0.56,0.44,0.49
TRUE,exact,mean_sq_err,FALSE,0.5,0.56,0.44,0.49
TRUE,exact,mean_sq_err,FALSE,0.52,0.56,0.44,0.49
TRUE,exact,mean_sq_err,FALSE,0.54,0.56,0.44,0.49
TRUE,exact,mean_sq_err,FALSE,0.56,0.56,0.44,0.49
TRUE,exact,mean_sq_err,FALSE,0.58,0.56,0.44,0.49
TRUE,exact,mean_sq_err,FALSE,0.6,0.56,0.44,0.49
TRUE,exact,mean_sq_err,FALSE,0.62,0.56,0.44,0.49
TRUE,exact,mean_sq_err,FALSE,0.64,0.56,0.44,0.49
TRUE,exact,mean_sq_err,FALSE,0.66,0.56,0.44,0.49
TRUE,exact,mean_sq_err,FALSE,0.68,0.56,0.44,0.49
TRUE,exact,mean_sq_err,FALSE,0.7,0.56,0.44,0.49
TRUE,exact,mean_sq_err,FALSE,0.72,0.56,0.44,0.49
TRUE,exact,mean_sq_err,FALSE,0.74,0.56,0.44,0.49
TRUE,exact,mean_sq_err,FALSE,0.76,0.56,0.44,0.49
TRUE,exact,mean_sq_err,FALSE,0.78,0.56,0.44,0.49
TRUE,exact,mean_sq_err,FALSE,0.8,0.56,0.44,0.49
TRUE,exact,mean_sq_err,FALSE,0.82,0.56,0.44,0.49
TRUE,exact,mean_sq_err,FALSE,0.84,0.56,0.44,0.49
TRUE,exact,mean_sq_err,FALSE,0.86,0.56,0.44,0.49
TRUE,exact,mean_sq_err,FALSE,0.88,0.56,0.44,0.49
TRUE,exact,mean_sq_err,FALSE,0.9,0.56,0.44,0.49
TRUE,exact,mean_sq_err,FALSE,0.92,0.56,0.44,0.49
TRUE,exact,mean_sq_err,FALSE,0.94,0.56,0.44,0.49
TRUE,exact,mean_sq_err,FALSE,0.96,0.56,0.44,0.49
TRUE,exact,mean_sq_err,FALSE,0.98,0.56,0.44,0.49
TRUE,exact,mean_sqroot_err,FALSE,0.02,0.61,0.47,0.53
TRUE,exact,mean_sqroot_err,FALSE,0.04,0.61,0.47,0.53
TRUE,exact,mean_sqroot_err,FALSE,0.06,0.61,0.47,0.53
TRUE,exact,mean_sqroot_err,FALSE,0.08,0.61,0.47,0.53
TRUE,exact,mean_sqroot_err,FALSE,0.1,0.61,0.47,0.53
TRUE,exact,mean_sqroot_err,FALSE,0.12,0.59,0.46,0.52
TRUE,exact,mean_sqroot_err,FALSE,0.14,0.59,0.46,0.52
TRUE,exact,mean_sqroot_err,FALSE,0.16,0.59,0.46,0.52
TRUE,exact,mean_sqroot_err,FALSE,0.18,0.57,0.45,0.5
TRUE,exact,mean_sqroot_err,FALSE,0.2,0.61,0.47,0.53
TRUE,exact,mean_sqroot_err,FALSE,0.22,0.61,0.47,0.53
TRUE,exact,mean_sqroot_err,FALSE,0.24,0.59,0.46,0.52
TRUE,exact,mean_sqroot_err,FALSE,0.26,0.59,0.46,0.52
TRUE,exact,mean_sqroot_err,FALSE,0.28,0.59,0.46,0.52
TRUE,exact,mean_sqroot_err,FALSE,0.3,0.63,0.48,0.54
TRUE,exact,mean_sqroot_err,FALSE,0.32,0.59,0.46,0.52
TRUE,exact,mean_sqroot_err,FALSE,0.34,0.59,0.46,0.52
TRUE,exact,mean_sqroot_err,FALSE,0.36,0.61,0.47,0.53
TRUE,exact,mean_sqroot_err,FALSE,0.38,0.76,0.52,0.62
TRUE,exact,mean_sqroot_err,FALSE,0.4,0.78,0.53,0.63
TRUE,exact,mean_sqroot_err,FALSE,0.42,0.78,0.53,0.63
TRUE,exact,mean_sqroot_err,FALSE,0.44,0.8,0.53,0.64
TRUE,exact,mean_sqroot_err,FALSE,0.46,0.8,0.53,0.64
TRUE,exact,mean_sqroot_err,FALSE,0.48,0.71,0.51,0.59
TRUE,exact,mean_sqroot_err,FALSE,0.5,0.8,0.53,0.64
TRUE,exact,mean_sqroot_err,FALSE,0.52,0.8,0.53,0.64
TRUE,exact,mean_sqroot_err,FALSE,0.54,0.8,0.53,0.64
TRUE,exact,mean_sqroot_err,FALSE,0.56,0.78,0.53,0.63
TRUE,exact,mean_sqroot_err,FALSE,0.58,0.8,0.53,0.64
TRUE,exact,mean_sqroot_err,FALSE,0.6,0.71,0.51,0.59
TRUE,exact,mean_sqroot_err,FALSE,0.62,0.71,0.51,0.59
TRUE,exact,mean_sqroot_err,FALSE,0.64,0.71,0.51,0.59
TRUE,exact,mean_sqroot_err,FALSE,0.66,0.71,0.51,0.59
TRUE,exact,mean_sqroot_err,FALSE,0.68,0.41,0.37,0.39
TRUE,exact,mean_sqroot_err,FALSE,0.7,0.41,0.37,0.39
TRUE,exact,mean_sqroot_err,FALSE,0.72,0.41,0.37,0.39
TRUE,exact,mean_sqroot_err,FALSE,0.74,0.41,0.37,0.39
TRUE,exact,mean_sqroot_err,FALSE,0.76,0.41,0.37,0.39
TRUE,exact,mean_sqroot_err,FALSE,0.78,0.41,0.37,0.39
TRUE,exact,mean_sqroot_err,FALSE,0.8,0.41,0.37,0.39
TRUE,exact,mean_sqroot_err,FALSE,0.82,0.41,0.37,0.39
TRUE,exact,mean_sqroot_err,FALSE,0.84,0.41,0.37,0.39
TRUE,exact,mean_sqroot_err,FALSE,0.86,0.41,0.37,0.39
TRUE,exact,mean_sqroot_err,FALSE,0.88,0.41,0.37,0.39
TRUE,exact,mean_sqroot_err,FALSE,0.9,0.41,0.37,0.39
TRUE,exact,mean_sqroot_err,FALSE,0.92,0.41,0.37,0.39
TRUE,exact,mean_sqroot_err,FALSE,0.94,0.41,0.37,0.39
TRUE,exact,mean_sqroot_err,FALSE,0.96,0.41,0.37,0.39
TRUE,exact,mean_sqroot_err,FALSE,0.98,0.41,0.37,0.39
FALSE,estimate,mean_err,FALSE,0.02,0.83,0.53,0.65
FALSE,estimate,mean_err,FALSE,0.04,0.81,0.53,0.64
FALSE,estimate,mean_err,FALSE,0.06,0.81,0.53,0.64
FALSE,estimate,mean_err,FALSE,0.08,0.81,0.53,0.64
FALSE,estimate,mean_err,FALSE,0.1,0.83,0.53,0.65
FALSE,estimate,mean_err,FALSE,0.12,0.81,0.53,0.64
FALSE,estimate,mean_err,FALSE,0.14,0.79,0.52,0.63
FALSE,estimate,mean_err,FALSE,0.16,0.79,0.52,0.63
FALSE,estimate,mean_err,FALSE,0.18,0.79,0.52,0.63
FALSE,estimate,mean_err,FALSE,0.2,0.79,0.52,0.63
FALSE,estimate,mean_err,FALSE,0.22,0.67,0.48,0.56
FALSE,estimate,mean_err,FALSE,0.24,0.65,0.47,0.54
FALSE,estimate,mean_err,FALSE,0.26,0.6,0.45,0.52
FALSE,estimate,mean_err,FALSE,0.28,0.65,0.47,0.54
FALSE,estimate,mean_err,FALSE,0.3,0.58,0.44,0.5
FALSE,estimate,mean_err,FALSE,0.32,0.58,0.44,0.5
FALSE,estimate,mean_err,FALSE,0.34,0.58,0.44,0.5
FALSE,estimate,mean_err,FALSE,0.36,0.58,0.44,0.5
FALSE,estimate,mean_err,FALSE,0.38,0.6,0.45,0.52
FALSE,estimate,mean_err,FALSE,0.4,0.58,0.44,0.5
FALSE,estimate,mean_err,FALSE,0.42,0.52,0.42,0.46
FALSE,estimate,mean_err,FALSE,0.44,0.52,0.42,0.46
FALSE,estimate,mean_err,FALSE,0.46,0.52,0.42,0.46
FALSE,estimate,mean_err,FALSE,0.48,0.52,0.42,0.46
FALSE,estimate,mean_err,FALSE,0.5,0.54,0.43,0.48
FALSE,estimate,mean_err,FALSE,0.52,0.58,0.44,0.5
FALSE,estimate,mean_err,FALSE,0.54,0.58,0.44,0.5
FALSE,estimate,mean_err,FALSE,0.56,0.58,0.44,0.5
FALSE,estimate,mean_err,FALSE,0.58,0.58,0.44,0.5
FALSE,estimate,mean_err,FALSE,0.6,0.58,0.44,0.5
FALSE,estimate,mean_err,FALSE,0.62,0.58,0.44,0.5
FALSE,estimate,mean_err,FALSE,0.64,0.58,0.44,0.5
FALSE,estimate,mean_err,FALSE,0.66,0.58,0.44,0.5
FALSE,estimate,mean_err,FALSE,0.68,0.58,0.44,0.5
FALSE,estimate,mean_err,FALSE,0.7,0.58,0.44,0.5
FALSE,estimate,mean_err,FALSE,0.72,0.58,0.44,0.5
FALSE,estimate,mean_err,FALSE,0.74,0.58,0.44,0.5
FALSE,estimate,mean_err,FALSE,0.76,0.58,0.44,0.5
FALSE,estimate,mean_err,FALSE,0.78,0.58,0.44,0.5
FALSE,estimate,mean_err,FALSE,0.8,0.58,0.44,0.5
FALSE,estimate,mean_err,FALSE,0.82,0.58,0.44,0.5
FALSE,estimate,mean_err,FALSE,0.84,0.58,0.44,0.5
FALSE,estimate,mean_err,FALSE,0.86,0.58,0.44,0.5
FALSE,estimate,mean_err,FALSE,0.88,0.58,0.44,0.5
FALSE,estimate,mean_err,FALSE,0.9,0.58,0.44,0.5
FALSE,estimate,mean_err,FALSE,0.92,0.58,0.44,0.5
FALSE,estimate,mean_err,FALSE,0.94,0.58,0.44,0.5
FALSE,estimate,mean_err,FALSE,0.96,0.58,0.44,0.5
FALSE,estimate,mean_err,FALSE,0.98,0.58,0.44,0.5
FALSE,estimate,mean_sq_err,FALSE,0.02,0.83,0.52,0.64
FALSE,estimate,mean_sq_err,FALSE,0.04,0.81,0.51,0.63
FALSE,estimate,mean_sq_err,FALSE,0.06,0.68,0.47,0.56
FALSE,estimate,mean_sq_err,FALSE,0.08,0.62,0.45,0.52
FALSE,estimate,mean_sq_err,FALSE,0.1,0.66,0.46,0.54
FALSE,estimate,mean_sq_err,FALSE,0.12,0.6,0.44,0.5
FALSE,estimate,mean_sq_err,FALSE,0.14,0.6,0.44,0.5
FALSE,estimate,mean_sq_err,FALSE,0.16,0.6,0.44,0.5
FALSE,estimate,mean_sq_err,FALSE,0.18,0.6,0.44,0.5
FALSE,estimate,mean_sq_err,FALSE,0.2,0.68,0.47,0.56
FALSE,estimate,mean_sq_err,FALSE,0.22,0.7,0.48,0.57
FALSE,estimate,mean_sq_err,FALSE,0.24,0.51,0.4,0.45
FALSE,estimate,mean_sq_err,FALSE,0.26,0.51,0.4,0.45
FALSE,estimate,mean_sq_err,FALSE,0.28,0.51,0.4,0.45
FALSE,estimate,mean_sq_err,FALSE,0.3,0.51,0.4,0.45
FALSE,estimate,mean_sq_err,FALSE,0.32,0.47,0.38,0.42
FALSE,estimate,mean_sq_err,FALSE,0.34,0.51,0.4,0.45
FALSE,estimate,mean_sq_err,FALSE,0.36,0.51,0.4,0.45
FALSE,estimate,mean_sq_err,FALSE,0.38,0.51,0.4,0.45
FALSE,estimate,mean_sq_err,FALSE,0.4,0.51,0.4,0.45
FALSE,estimate,mean_sq_err,FALSE,0.42,0.51,0.4,0.45
FALSE,estimate,mean_sq_err,FALSE,0.44,0.51,0.4,0.45
FALSE,estimate,mean_sq_err,FALSE,0.46,0.51,0.4,0.45
FALSE,estimate,mean_sq_err,FALSE,0.48,0.51,0.4,0.45
FALSE,estimate,mean_sq_err,FALSE,0.5,0.51,0.4,0.45
FALSE,estimate,mean_sq_err,FALSE,0.52,0.51,0.4,0.45
FALSE,estimate,mean_sq_err,FALSE,0.54,0.51,0.4,0.45
FALSE,estimate,mean_sq_err,FALSE,0.56,0.51,0.4,0.45
FALSE,estimate,mean_sq_err,FALSE,0.58,0.51,0.4,0.45
FALSE,estimate,mean_sq_err,FALSE,0.6,0.51,0.4,0.45
FALSE,estimate,mean_sq_err,FALSE,0.62,0.51,0.4,0.45
FALSE,estimate,mean_sq_err,FALSE,0.64,0.51,0.4,0.45
FALSE,estimate,mean_sq_err,FALSE,0.66,0.51,0.4,0.45
FALSE,estimate,mean_sq_err,FALSE,0.68,0.51,0.4,0.45
FALSE,estimate,mean_sq_err,FALSE,0.7,0.51,0.4,0.45
FALSE,estimate,mean_sq_err,FALSE,0.72,0.51,0.4,0.45
FALSE,estimate,mean_sq_err,FALSE,0.74,0.51,0.4,0.45
FALSE,estimate,mean_sq_err,FALSE,0.76,0.51,0.4,0.45
FALSE,estimate,mean_sq_err,FALSE,0.78,0.51,0.4,0.45
FALSE,estimate,mean_sq_err,FALSE,0.8,0.51,0.4,0.45
FALSE,estimate,mean_sq_err,FALSE,0.82,0.51,0.4,0.45
FALSE,estimate,mean_sq_err,FALSE,0.84,0.51,0.4,0.45
FALSE,estimate,mean_sq_err,FALSE,0.86,0.51,0.4,0.45
FALSE,estimate,mean_sq_err,FALSE,0.88,0.51,0.4,0.45
FALSE,estimate,mean_sq_err,FALSE,0.9,0.51,0.4,0.45
FALSE,estimate,mean_sq_err,FALSE,0.92,0.51,0.4,0.45
FALSE,estimate,mean_sq_err,FALSE,0.94,0.51,0.4,0.45
FALSE,estimate,mean_sq_err,FALSE,0.96,0.51,0.4,0.45
FALSE,estimate,mean_sq_err,FALSE,0.98,0.51,0.4,0.45
FALSE,estimate,mean_sqroot_err,FALSE,0.02,0.82,0.54,0.65
FALSE,estimate,mean_sqroot_err,FALSE,0.04,0.82,0.54,0.65
FALSE,estimate,mean_sqroot_err,FALSE,0.06,0.82,0.54,0.65
FALSE,estimate,mean_sqroot_err,FALSE,0.08,0.82,0.54,0.65
FALSE,estimate,mean_sqroot_err,FALSE,0.1,0.82,0.54,0.65
FALSE,estimate,mean_sqroot_err,FALSE,0.12,0.82,0.54,0.65
FALSE,estimate,mean_sqroot_err,FALSE,0.14,0.82,0.54,0.65
FALSE,estimate,mean_sqroot_err,FALSE,0.16,0.8,0.53,0.64
FALSE,estimate,mean_sqroot_err,FALSE,0.18,0.8,0.53,0.64
FALSE,estimate,mean_sqroot_err,FALSE,0.2,0.82,0.54,0.65
FALSE,estimate,mean_sqroot_err,FALSE,0.22,0.82,0.54,0.65
FALSE,estimate,mean_sqroot_err,FALSE,0.24,0.8,0.53,0.64
FALSE,estimate,mean_sqroot_err,FALSE,0.26,0.8,0.53,0.64
FALSE,estimate,mean_sqroot_err,FALSE,0.28,0.8,0.53,0.64
FALSE,estimate,mean_sqroot_err,FALSE,0.3,0.82,0.54,0.65
FALSE,estimate,mean_sqroot_err,FALSE,0.32,0.65,0.48,0.56
FALSE,estimate,mean_sqroot_err,FALSE,0.34,0.65,0.48,0.56
FALSE,estimate,mean_sqroot_err,FALSE,0.36,0.57,0.45,0.5
FALSE,estimate,mean_sqroot_err,FALSE,0.38,0.57,0.45,0.5
FALSE,estimate,mean_sqroot_err,FALSE,0.4,0.59,0.46,0.52
FALSE,estimate,mean_sqroot_err,FALSE,0.42,0.59,0.46,0.52
FALSE,estimate,mean_sqroot_err,FALSE,0.44,0.59,0.46,0.52
FALSE,estimate,mean_sqroot_err,FALSE,0.46,0.61,0.47,0.53
FALSE,estimate,mean_sqroot_err,FALSE,0.48,0.61,0.47,0.53
FALSE,estimate,mean_sqroot_err,FALSE,0.5,0.61,0.47,0.53
FALSE,estimate,mean_sqroot_err,FALSE,0.52,0.61,0.47,0.53
FALSE,estimate,mean_sqroot_err,FALSE,0.54,0.61,0.47,0.53
FALSE,estimate,mean_sqroot_err,FALSE,0.56,0.69,0.5,0.58
FALSE,estimate,mean_sqroot_err,FALSE,0.58,0.61,0.47,0.53
FALSE,estimate,mean_sqroot_err,FALSE,0.6,0.53,0.43,0.48
FALSE,estimate,mean_sqroot_err,FALSE,0.62,0.55,0.44,0.49
FALSE,estimate,mean_sqroot_err,FALSE,0.64,0.55,0.44,0.49
FALSE,estimate,mean_sqroot_err,FALSE,0.66,0.55,0.44,0.49
FALSE,estimate,mean_sqroot_err,FALSE,0.68,0.59,0.46,0.52
FALSE,estimate,mean_sqroot_err,FALSE,0.7,0.59,0.46,0.52
FALSE,estimate,mean_sqroot_err,FALSE,0.72,0.59,0.46,0.52
FALSE,estimate,mean_sqroot_err,FALSE,0.74,0.59,0.46,0.52
FALSE,estimate,mean_sqroot_err,FALSE,0.76,0.59,0.46,0.52
FALSE,estimate,mean_sqroot_err,FALSE,0.78,0.59,0.46,0.52
FALSE,estimate,mean_sqroot_err,FALSE,0.8,0.59,0.46,0.52
FALSE,estimate,mean_sqroot_err,FALSE,0.82,0.59,0.46,0.52
FALSE,estimate,mean_sqroot_err,FALSE,0.84,0.59,0.46,0.52
FALSE,estimate,mean_sqroot_err,FALSE,0.86,0.59,0.46,0.52
FALSE,estimate,mean_sqroot_err,FALSE,0.88,0.59,0.46,0.52
FALSE,estimate,mean_sqroot_err,FALSE,0.9,0.59,0.46,0.52
FALSE,estimate,mean_sqroot_err,FALSE,0.92,0.59,0.46,0.52
FALSE,estimate,mean_sqroot_err,FALSE,0.94,0.59,0.46,0.52
FALSE,estimate,mean_sqroot_err,FALSE,0.96,0.59,0.46,0.52
FALSE,estimate,mean_sqroot_err,FALSE,0.98,0.59,0.46,0.52
FALSE,exact,mean_err,FALSE,0.02,0.83,0.53,0.65
FALSE,exact,mean_err,FALSE,0.04,0.81,0.53,0.64
FALSE,exact,mean_err,FALSE,0.06,0.81,0.53,0.64
FALSE,exact,mean_err,FALSE,0.08,0.81,0.53,0.64
FALSE,exact,mean_err,FALSE,0.1,0.83,0.53,0.65
FALSE,exact,mean_err,FALSE,0.12,0.81,0.53,0.64
FALSE,exact,mean_err,FALSE,0.14,0.79,0.52,0.63
FALSE,exact,mean_err,FALSE,0.16,0.79,0.52,0.63
FALSE,exact,mean_err,FALSE,0.18,0.79,0.52,0.63
FALSE,exact,mean_err,FALSE,0.2,0.79,0.52,0.63
FALSE,exact,mean_err,FALSE,0.22,0.67,0.48,0.56
FALSE,exact,mean_err,FALSE,0.24,0.65,0.47,0.54
FALSE,exact,mean_err,FALSE,0.26,0.6,0.45,0.52
FALSE,exact,mean_err,FALSE,0.28,0.65,0.47,0.54
FALSE,exact,mean_err,FALSE,0.3,0.58,0.44,0.5
FALSE,exact,mean_err,FALSE,0.32,0.58,0.44,0.5
FALSE,exact,mean_err,FALSE,0.34,0.58,0.44,0.5
FALSE,exact,mean_err,FALSE,0.36,0.58,0.44,0.5
FALSE,exact,mean_err,FALSE,0.38,0.6,0.45,0.52
FALSE,exact,mean_err,FALSE,0.4,0.58,0.44,0.5
FALSE,exact,mean_err,FALSE,0.42,0.52,0.42,0.46
FALSE,exact,mean_err,FALSE,0.44,0.52,0.42,0.46
FALSE,exact,mean_err,FALSE,0.46,0.52,0.42,0.46
FALSE,exact,mean_err,FALSE,0.48,0.52,0.42,0.46
FALSE,exact,mean_err,FALSE,0.5,0.54,0.43,0.48
FALSE,exact,mean_err,FALSE,0.52,0.58,0.44,0.5
FALSE,exact,mean_err,FALSE,0.54,0.58,0.44,0.5
FALSE,exact,mean_err,FALSE,0.56,0.58,0.44,0.5
FALSE,exact,mean_err,FALSE,0.58,0.58,0.44,0.5
FALSE,exact,mean_err,FALSE,0.6,0.58,0.44,0.5
FALSE,exact,mean_err,FALSE,0.62,0.58,0.44,0.5
FALSE,exact,mean_err,FALSE,0.64,0.58,0.44,0.5
FALSE,exact,mean_err,FALSE,0.66,0.58,0.44,0.5
FALSE,exact,mean_err,FALSE,0.68,0.58,0.44,0.5
FALSE,exact,mean_err,FALSE,0.7,0.58,0.44,0.5
FALSE,exact,mean_err,FALSE,0.72,0.58,0.44,0.5
FALSE,exact,mean_err,FALSE,0.74,0.58,0.44,0.5
FALSE,exact,mean_err,FALSE,0.76,0.58,0.44,0.5
FALSE,exact,mean_err,FALSE,0.78,0.58,0.44,0.5
FALSE,exact,mean_err,FALSE,0.8,0.58,0.44,0.5
FALSE,exact,mean_err,FALSE,0.82,0.58,0.44,0.5
FALSE,exact,mean_err,FALSE,0.84,0.58,0.44,0.5
FALSE,exact,mean_err,FALSE,0.86,0.58,0.44,0.5
FALSE,exact,mean_err,FALSE,0.88,0.58,0.44,0.5
FALSE,exact,mean_err,FALSE,0.9,0.58,0.44,0.5
FALSE,exact,mean_err,FALSE,0.92,0.58,0.44,0.5
FALSE,exact,mean_err,FALSE,0.94,0.58,0.44,0.5
FALSE,exact,mean_err,FALSE,0.96,0.58,0.44,0.5
FALSE,exact,mean_err,FALSE,0.98,0.58,0.44,0.5
FALSE,exact,mean_sq_err,FALSE,0.02,0.83,0.52,0.64
FALSE,exact,mean_sq_err,FALSE,0.04,0.81,0.51,0.63
FALSE,exact,mean_sq_err,FALSE,0.06,0.68,0.47,0.56
FALSE,exact,mean_sq_err,FALSE,0.08,0.62,0.45,0.52
FALSE,exact,mean_sq_err,FALSE,0.1,0.66,0.46,0.54
FALSE,exact,mean_sq_err,FALSE,0.12,0.6,0.44,0.5
FALSE,exact,mean_sq_err,FALSE,0.14,0.6,0.44,0.5
FALSE,exact,mean_sq_err,FALSE,0.16,0.6,0.44,0.5
FALSE,exact,mean_sq_err,FALSE,0.18,0.6,0.44,0.5
FALSE,exact,mean_sq_err,FALSE,0.2,0.68,0.47,0.56
FALSE,exact,mean_sq_err,FALSE,0.22,0.7,0.48,0.57
FALSE,exact,mean_sq_err,FALSE,0.24,0.49,0.39,0.43
FALSE,exact,mean_sq_err,FALSE,0.26,0.49,0.39,0.43
FALSE,exact,mean_sq_err,FALSE,0.28,0.49,0.39,0.43
FALSE,exact,mean_sq_err,FALSE,0.3,0.49,0.39,0.43
FALSE,exact,mean_sq_err,FALSE,0.32,0.45,0.37,0.4
FALSE,exact,mean_sq_err,FALSE,0.34,0.51,0.4,0.45
FALSE,exact,mean_sq_err,FALSE,0.36,0.51,0.4,0.45
FALSE,exact,mean_sq_err,FALSE,0.38,0.51,0.4,0.45
FALSE,exact,mean_sq_err,FALSE,0.4,0.51,0.4,0.45
FALSE,exact,mean_sq_err,FALSE,0.42,0.51,0.4,0.45
FALSE,exact,mean_sq_err,FALSE,0.44,0.51,0.4,0.45
FALSE,exact,mean_sq_err,FALSE,0.46,0.51,0.4,0.45
FALSE,exact,mean_sq_err,FALSE,0.48,0.51,0.4,0.45
FALSE,exact,mean_sq_err,FALSE,0.5,0.51,0.4,0.45
FALSE,exact,mean_sq_err,FALSE,0.52,0.51,0.4,0.45
FALSE,exact,mean_sq_err,FALSE,0.54,0.51,0.4,0.45
FALSE,exact,mean_sq_err,FALSE,0.56,0.51,0.4,0.45
FALSE,exact,mean_sq_err,FALSE,0.58,0.51,0.4,0.45
FALSE,exact,mean_sq_err,FALSE,0.6,0.51,0.4,0.45
FALSE,exact,mean_sq_err,FALSE,0.62,0.51,0.4,0.45
FALSE,exact,mean_sq_err,FALSE,0.64,0.51,0.4,0.45
FALSE,exact,mean_sq_err,FALSE,0.66,0.51,0.4,0.45
FALSE,exact,mean_sq_err,FALSE,0.68,0.51,0.4,0.45
FALSE,exact,mean_sq_err,FALSE,0.7,0.51,0.4,0.45
FALSE,exact,mean_sq_err,FALSE,0.72,0.51,0.4,0.45
FALSE,exact,mean_sq_err,FALSE,0.74,0.51,0.4,0.45
FALSE,exact,mean_sq_err,FALSE,0.76,0.51,0.4,0.45
FALSE,exact,mean_sq_err,FALSE,0.78,0.51,0.4,0.45
FALSE,exact,mean_sq_err,FALSE,0.8,0.51,0.4,0.45
FALSE,exact,mean_sq_err,FALSE,0.82,0.51,0.4,0.45
FALSE,exact,mean_sq_err,FALSE,0.84,0.51,0.4,0.45
FALSE,exact,mean_sq_err,FALSE,0.86,0.51,0.4,0.45
FALSE,exact,mean_sq_err,FALSE,0.88,0.51,0.4,0.45
FALSE,exact,mean_sq_err,FALSE,0.9,0.51,0.4,0.45
FALSE,exact,mean_sq_err,FALSE,0.92,0.51,0.4,0.45
FALSE,exact,mean_sq_err,FALSE,0.94,0.51,0.4,0.45
FALSE,exact,mean_sq_err,FALSE,0.96,0.51,0.4,0.45
